,userId,movieId,rating,title,genres,year
370,474,36,5.0,Dead Man Walking,Crime|Drama,1995.0
371,474,38,1.0,It Takes Two,Children|Comedy,1995.0
372,474,41,3.5,Richard III,Drama|War,1995.0
373,474,43,3.5,Restoration,Drama,1995.0
374,474,45,4.0,To Die For,Comedy|Drama|Thriller,1995.0
375,474,46,3.0,How to Make an American Quilt,Drama|Romance,1995.0
376,474,52,4.0,Mighty Aphrodite,Comedy|Drama|Romance,1995.0
377,474,58,3.5,"Postman, The",Comedy|Drama|Romance,1994.0
378,474,62,2.5,Mr. Holland's Opus,Drama,1995.0
379,474,92,3.5,Mary Reilly,Drama|Horror|Thriller,1996.0
380,474,96,3.5,In the Bleak Midwinter,Comedy|Drama,1995.0
381,474,101,3.5,Bottle Rocket,Adventure|Comedy|Crime|Romance,1996.0
382,567,101,3.0,Bottle Rocket,Adventure|Comedy|Crime|Romance,1996.0
383,474,107,3.0,Muppet Treasure Island,Adventure|Children|Comedy|Musical,1996.0
384,474,111,4.0,Taxi Driver,Crime|Drama|Thriller,1976.0
385,474,116,3.5,Anne Frank Remembered,Documentary,1995.0
386,474,122,1.0,Boomerang,Comedy|Romance,1992.0
387,474,140,2.5,Up Close and Personal,Drama|Romance,1996.0
388,474,150,4.5,Apollo 13,Adventure|Drama|IMAX,1995.0
389,474,153,3.0,Batman Forever,Action|Adventure|Comedy|Crime,1995.0
390,474,160,1.0,Congo,Action|Adventure|Mystery|Sci-Fi,1995.0
391,474,161,3.5,Crimson Tide,Drama|Thriller|War,1995.0
392,474,162,3.5,Crumb,Documentary,1994.0
393,474,185,3.0,"Net, The",Action|Crime|Thriller,1995.0
394,474,199,4.5,"Umbrellas of Cherbourg, The",Drama|Musical|Romance,1964.0
395,474,215,3.5,Before Sunrise,Drama|Romance,1995.0
396,474,216,1.0,Billy Madison,Comedy,1995.0
397,477,216,4.0,Billy Madison,Comedy,1995.0
398,474,222,4.0,Circle of Friends,Drama|Romance,1995.0
399,474,224,3.5,Don Juan DeMarco,Comedy|Drama|Romance,1995.0
400,474,230,3.5,Dolores Claiborne,Drama|Thriller,1995.0
401,474,232,4.0,Eat Drink Man Woman,Comedy|Drama|Romance,1994.0
402,474,235,4.0,Ed Wood,Comedy|Drama,1994.0
403,474,237,3.5,Forget Paris,Comedy|Romance,1995.0
404,474,246,4.0,Hoop Dreams,Documentary,1994.0
405,474,247,4.0,Heavenly Creatures,Crime|Drama,1994.0
406,474,249,4.0,Immortal Beloved,Drama|Romance,1994.0
407,474,252,2.0,I.Q.,Comedy|Romance,1994.0
408,474,257,3.0,Just Cause,Mystery|Thriller,1995.0
409,474,261,4.0,Little Women,Drama,1994.0
410,474,262,4.0,"Little Princess, A",Children|Drama,1995.0
411,474,272,3.5,"Madness of King George, The",Comedy|Drama,1994.0
412,474,277,2.0,Miracle on 34th Street,Drama,1994.0
413,474,280,3.0,Murder in the First,Drama|Thriller,1995.0
414,474,282,3.0,Nell,Drama,1994.0
415,474,300,4.0,Quiz Show,Drama,1994.0
416,474,307,4.5,Three Colors: Blue,Drama,1993.0
417,474,308,4.0,Three Colors: White,Comedy|Drama,1994.0
418,567,308,2.5,Three Colors: White,Comedy|Drama,1994.0
419,474,316,3.5,Stargate,Action|Adventure|Sci-Fi,1994.0
420,474,317,2.0,"Santa Clause, The",Comedy|Drama|Fantasy,1994.0
421,474,318,5.0,"Shawshank Redemption, The",Crime|Drama,1994.0
422,477,318,5.0,"Shawshank Redemption, The",Crime|Drama,1994.0
423,474,329,4.0,Star Trek: Generations,Adventure|Drama|Sci-Fi,1994.0
424,474,337,4.0,What's Eating Gilbert Grape,Drama,1993.0
425,474,338,3.0,Virtuosity,Action|Sci-Fi|Thriller,1995.0
426,474,339,3.5,While You Were Sleeping,Comedy|Romance,1995.0
427,474,342,3.5,Muriel's Wedding,Comedy,1994.0
428,474,345,3.5,"Adventures of Priscilla, Queen of the Desert, The",Comedy|Drama,1994.0
429,474,349,3.0,Clear and Present Danger,Action|Crime|Drama|Thriller,1994.0
430,474,350,3.0,"Client, The",Drama|Mystery|Thriller,1994.0
431,474,351,2.0,"Corrina, Corrina",Comedy|Drama|Romance,1994.0
432,474,356,3.0,Forrest Gump,Comedy|Drama|Romance|War,1994.0
433,533,356,5.0,Forrest Gump,Comedy|Drama|Romance|War,1994.0
434,567,356,3.0,Forrest Gump,Comedy|Drama|Romance|War,1994.0
435,474,357,3.0,Four Weddings and a Funeral,Comedy|Romance,1994.0
436,474,361,3.5,It Could Happen to You,Comedy|Drama|Romance,1994.0
437,474,371,3.0,"Paper, The",Comedy|Drama,1994.0
438,474,377,4.0,Speed,Action|Romance|Thriller,1994.0
439,474,380,4.0,True Lies,Action|Adventure|Comedy|Romance|Thriller,1994.0
440,474,381,2.5,When a Man Loves a Woman,Drama|Romance,1994.0
441,474,412,4.0,"Age of Innocence, The",Drama,1993.0
442,474,421,3.5,Black Beauty,Adventure|Children|Drama,1994.0
443,474,425,3.5,Blue Sky,Drama|Romance,1994.0
444,474,440,4.5,Dave,Comedy|Romance,1993.0
445,474,454,4.0,"Firm, The",Drama|Thriller,1993.0
446,474,457,5.0,"Fugitive, The",Thriller,1993.0
447,474,471,3.0,"Hudsucker Proxy, The",Comedy,1994.0
448,474,474,3.5,In the Line of Fire,Action|Thriller,1993.0
449,474,475,4.0,In the Name of the Father,Drama,1993.0
450,474,477,3.5,What's Love Got to Do with It?,Drama|Musical,1993.0
451,474,480,4.5,Jurassic Park,Action|Adventure|Sci-Fi|Thriller,1993.0
452,474,488,3.0,M. Butterfly,Drama|Romance,1993.0
453,474,497,5.0,Much Ado About Nothing,Comedy|Romance,1993.0
454,474,500,2.5,Mrs. Doubtfire,Comedy|Drama,1993.0
455,474,508,3.0,Philadelphia,Drama,1993.0
456,474,513,3.5,Radioland Murders,Comedy|Mystery|Romance,1994.0
457,474,515,5.0,"Remains of the Day, The",Drama|Romance,1993.0
458,474,516,2.0,Renaissance Man,Comedy|Drama,1994.0
459,474,522,3.5,Romper Stomper,Action|Drama,1992.0
460,474,524,2.5,Rudy,Drama,1993.0
461,474,527,5.0,Schindler's List,Drama|War,1993.0
462,537,527,1.0,Schindler's List,Drama|War,1993.0
463,474,529,4.0,Searching for Bobby Fischer,Drama,1993.0
464,474,534,5.0,Shadowlands,Drama|Romance,1993.0
465,474,535,4.0,Short Cuts,Drama,1993.0
466,474,538,3.5,Six Degrees of Separation,Drama,1993.0
467,474,539,4.5,Sleepless in Seattle,Comedy|Drama|Romance,1993.0
468,474,541,3.0,Blade Runner,Action|Sci-Fi|Thriller,1982.0
469,477,541,5.0,Blade Runner,Action|Sci-Fi|Thriller,1982.0
470,567,541,3.5,Blade Runner,Action|Sci-Fi|Thriller,1982.0
471,474,543,4.5,So I Married an Axe Murderer,Comedy|Romance|Thriller,1993.0
472,474,551,3.0,"Nightmare Before Christmas, The",Animation|Children|Fantasy|Musical,1993.0
473,474,556,3.0,"War Room, The",Documentary,1993.0
474,474,562,4.0,Welcome to the Dollhouse,Comedy|Drama,1995.0
475,474,586,2.0,Home Alone,Children|Comedy,1990.0
476,474,587,3.0,Ghost,Comedy|Drama|Fantasy|Romance|Thriller,1990.0
477,474,588,4.0,Aladdin,Adventure|Animation|Children|Comedy|Musical,1992.0
478,474,590,3.5,Dances with Wolves,Adventure|Drama|Western,1990.0
479,474,592,4.0,Batman,Action|Crime|Thriller,1989.0
480,474,593,4.5,"Silence of the Lambs, The",Crime|Horror|Thriller,1991.0
481,477,593,5.0,"Silence of the Lambs, The",Crime|Horror|Thriller,1991.0
482,474,594,3.0,Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,1937.0
483,474,595,5.0,Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance|IMAX,1991.0
484,474,596,2.0,Pinocchio,Animation|Children|Fantasy|Musical,1940.0
485,474,597,4.0,Pretty Woman,Comedy|Romance,1990.0
486,474,616,3.5,"Aristocats, The",Animation|Children,1970.0
487,474,638,3.0,Jack and Sarah,Romance,1995.0
488,474,647,3.0,Courage Under Fire,Action|Crime|Drama|War,1996.0
489,474,648,3.5,Mission: Impossible,Action|Adventure|Mystery|Thriller,1996.0
490,474,668,3.5,Song of the Little Road,Drama,1955.0
491,474,670,4.5,"World of Apu, The",Drama,1959.0
492,474,671,3.5,Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,1996.0
493,474,673,1.5,Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996.0
494,474,708,4.5,"Truth About Cats & Dogs, The",Comedy|Romance,1996.0
495,474,720,4.0,Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,1996.0
496,474,728,3.5,Cold Comfort Farm,Comedy,1995.0
497,474,733,4.0,"Rock, The",Action|Adventure|Thriller,1996.0
498,477,733,4.0,"Rock, The",Action|Adventure|Thriller,1996.0
499,474,736,2.0,Twister,Action|Adventure|Romance|Thriller,1996.0
500,474,745,4.0,Wallace & Gromit: A Close Shave,Animation|Children|Comedy,1995.0
501,474,748,3.5,"Arrival, The",Action|Sci-Fi|Thriller,1996.0
502,474,750,4.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964.0
503,477,750,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964.0
504,513,750,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964.0
505,567,750,3.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964.0
506,474,780,4.0,Independence Day,Action|Adventure|Sci-Fi|Thriller,1996.0
507,474,805,3.0,"Time to Kill, A",Drama|Thriller,1996.0
508,474,818,3.0,"Very Brady Sequel, A",Comedy,1996.0
509,474,830,2.0,"First Wives Club, The",Comedy,1996.0
510,474,832,2.0,Ransom,Crime|Thriller,1996.0
511,477,832,3.0,Ransom,Crime|Thriller,1996.0
512,474,838,3.0,Emma,Comedy|Drama|Romance,1996.0
513,474,852,2.0,Tin Cup,Comedy|Drama|Romance,1996.0
514,474,858,5.0,"Godfather, The",Crime|Drama,1972.0
515,474,892,3.0,Twelfth Night,Comedy|Drama|Romance,1996.0
516,474,898,4.0,"Philadelphia Story, The",Comedy|Drama|Romance,1940.0
517,474,899,4.0,Singin' in the Rain,Comedy|Musical|Romance,1952.0
518,474,900,3.5,"American in Paris, An",Musical|Romance,1951.0
519,474,902,3.5,Breakfast at Tiffany's,Drama|Romance,1961.0
520,474,903,4.5,Vertigo,Drama|Mystery|Romance|Thriller,1958.0
521,477,903,3.5,Vertigo,Drama|Mystery|Romance|Thriller,1958.0
522,474,904,4.0,Rear Window,Mystery|Thriller,1954.0
523,477,904,3.5,Rear Window,Mystery|Thriller,1954.0
524,474,905,5.0,It Happened One Night,Comedy|Romance,1934.0
525,474,906,5.0,Gaslight,Drama|Thriller,1944.0
526,474,907,3.0,"Gay Divorcee, The",Comedy|Musical|Romance,1934.0
527,474,908,3.5,North by Northwest,Action|Adventure|Mystery|Romance|Thriller,1959.0
528,477,908,4.0,North by Northwest,Action|Adventure|Mystery|Romance|Thriller,1959.0
529,474,909,4.0,"Apartment, The",Comedy|Drama|Romance,1960.0
530,474,910,4.0,Some Like It Hot,Comedy|Crime,1959.0
531,474,911,3.5,Charade,Comedy|Crime|Mystery|Romance|Thriller,1963.0
532,474,912,5.0,Casablanca,Drama|Romance,1942.0
533,474,913,4.0,"Maltese Falcon, The",Film-Noir|Mystery,1941.0
534,474,914,4.5,My Fair Lady,Comedy|Drama|Musical|Romance,1964.0
535,474,915,4.0,Sabrina,Comedy|Romance,1954.0
536,474,916,4.0,Roman Holiday,Comedy|Drama|Romance,1953.0
537,474,918,3.5,Meet Me in St. Louis,Musical,1944.0
538,474,919,4.5,"Wizard of Oz, The",Adventure|Children|Fantasy|Musical,1939.0
539,474,920,2.0,Gone with the Wind,Drama|Romance|War,1939.0
540,474,921,3.0,My Favorite Year,Comedy,1982.0
541,474,922,4.0,Sunset Blvd.,Drama|Film-Noir|Romance,1950.0
542,477,922,4.5,Sunset Blvd.,Drama|Film-Noir|Romance,1950.0
543,474,923,4.5,Citizen Kane,Drama|Mystery,1941.0
544,474,924,4.0,2001: A Space Odyssey,Adventure|Drama|Sci-Fi,1968.0
545,599,924,5.0,2001: A Space Odyssey,Adventure|Drama|Sci-Fi,1968.0
546,474,926,4.5,All About Eve,Drama,1950.0
547,474,927,4.0,"Women, The",Comedy,1939.0
548,474,928,5.0,Rebecca,Drama|Mystery|Romance|Thriller,1940.0
549,474,929,3.5,Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller,1940.0
550,474,930,4.0,Notorious,Film-Noir|Romance|Thriller,1946.0
551,474,931,3.5,Spellbound,Mystery|Romance|Thriller,1945.0
552,474,934,3.0,Father of the Bride,Comedy,1950.0
553,474,936,4.0,Ninotchka,Comedy|Romance,1939.0
554,474,938,2.5,Gigi,Musical,1958.0
555,474,940,3.5,"Adventures of Robin Hood, The",Action|Adventure|Romance,1938.0
556,474,941,3.5,"Mark of Zorro, The",Adventure,1940.0
557,474,943,3.5,"Ghost and Mrs. Muir, The",Drama|Fantasy|Romance,1947.0
558,474,944,4.0,Lost Horizon,Drama,1937.0
559,474,945,4.5,Top Hat,Comedy|Musical|Romance,1935.0
560,474,947,3.5,My Man Godfrey,Comedy|Romance,1936.0
561,474,948,4.0,Giant,Drama|Romance|Western,1956.0
562,474,950,4.0,"Thin Man, The",Comedy|Crime,1934.0
563,474,951,4.5,His Girl Friday,Comedy|Romance,1940.0
564,474,952,3.0,Around the World in 80 Days,Adventure|Comedy,1956.0
565,474,953,3.5,It's a Wonderful Life,Children|Drama|Fantasy|Romance,1946.0
566,474,954,4.5,Mr. Smith Goes to Washington,Drama,1939.0
567,474,955,4.0,Bringing Up Baby,Comedy|Romance,1938.0
568,474,956,4.0,Penny Serenade,Drama|Romance,1941.0
569,474,965,4.0,"39 Steps, The",Drama|Mystery|Thriller,1935.0
570,474,968,4.0,Night of the Living Dead,Horror|Sci-Fi|Thriller,1968.0
571,474,969,5.0,"African Queen, The",Adventure|Comedy|Romance|War,1951.0
572,474,970,3.5,Beat the Devil,Adventure|Comedy|Crime|Drama|Romance,1953.0
573,474,971,3.5,Cat on a Hot Tin Roof,Drama,1958.0
574,474,973,3.5,Meet John Doe,Comedy|Drama,1941.0
575,474,976,3.0,"Farewell to Arms, A",Romance|War,1932.0
576,474,986,4.0,Fly Away Home,Adventure|Children,1996.0
577,474,991,3.0,Michael Collins,Drama,1996.0
578,474,994,3.5,Big Night,Comedy|Drama,1996.0
579,474,1006,3.5,"Chamber, The",Drama,1996.0
580,474,1010,3.0,"Love Bug, The",Children|Comedy,1969.0
581,474,1013,3.0,"Parent Trap, The",Children|Comedy|Romance,1961.0
582,474,1022,4.0,Cinderella,Animation|Children|Fantasy|Musical|Romance,1950.0
583,474,1025,3.0,"Sword in the Stone, The",Animation|Children|Fantasy|Musical,1963.0
584,474,1028,3.0,Mary Poppins,Children|Comedy|Fantasy|Musical,1964.0
585,474,1029,3.0,Dumbo,Animation|Children|Drama|Musical,1941.0
586,474,1030,2.0,Pete's Dragon,Adventure|Animation|Children|Musical,1977.0
587,474,1032,2.0,Alice in Wonderland,Adventure|Animation|Children|Fantasy|Musical,1951.0
588,474,1033,4.5,"Fox and the Hound, The",Animation|Children|Drama,1981.0
589,474,1035,5.0,"Sound of Music, The",Musical|Romance,1965.0
590,474,1041,4.5,Secrets & Lies,Drama,1996.0
591,474,1042,4.5,That Thing You Do!,Comedy|Drama,1996.0
592,474,1066,4.0,Shall We Dance,Comedy|Musical|Romance,1937.0
593,474,1068,3.5,Crossfire,Crime|Film-Noir,1947.0
594,474,1079,4.5,"Fish Called Wanda, A",Comedy|Crime,1988.0
595,474,1080,3.0,Monty Python's Life of Brian,Comedy,1979.0
596,474,1081,3.5,Victor/Victoria,Comedy|Musical|Romance,1982.0
597,474,1082,3.5,"Candidate, The",Drama,1972.0
598,474,1084,3.5,Bonnie and Clyde,Crime|Drama,1967.0
599,474,1088,3.5,Dirty Dancing,Drama|Musical|Romance,1987.0
600,474,1090,3.5,Platoon,Drama|War,1986.0
601,474,1093,3.0,"Doors, The",Drama,1991.0
602,474,1096,2.5,Sophie's Choice,Drama,1982.0
603,474,1097,4.0,E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi,1982.0
604,474,1103,4.0,Rebel Without a Cause,Drama,1955.0
605,474,1104,4.0,"Streetcar Named Desire, A",Drama,1951.0
606,474,1124,4.0,On Golden Pond,Drama,1981.0
607,474,1125,3.0,"Return of the Pink Panther, The",Comedy|Crime,1975.0
608,474,1135,2.0,Private Benjamin,Comedy,1980.0
609,474,1136,4.5,Monty Python and the Holy Grail,Adventure|Comedy|Fantasy,1975.0
610,474,1147,3.0,When We Were Kings,Documentary,1996.0
611,474,1148,4.0,Wallace & Gromit: The Wrong Trousers,Animation|Children|Comedy|Crime,1993.0
612,474,1171,4.0,Bob Roberts,Comedy,1992.0
613,474,1177,5.0,Enchanted April,Drama|Romance,1992.0
614,474,1178,3.5,Paths of Glory,Drama|War,1957.0
615,474,1179,3.5,"Grifters, The",Crime|Drama|Film-Noir,1990.0
616,474,1183,2.0,"English Patient, The",Drama|Romance|War,1996.0
617,474,1185,4.0,My Left Foot,Drama,1989.0
618,474,1187,4.0,Passion Fish,Drama,1992.0
619,474,1188,5.0,Strictly Ballroom,Comedy|Romance,1992.0
620,474,1189,4.0,"Thin Blue Line, The",Documentary,1988.0
621,474,1196,5.0,Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Sci-Fi,1980.0
622,477,1196,5.0,Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Sci-Fi,1980.0
623,474,1197,4.5,"Princess Bride, The",Action|Adventure|Comedy|Fantasy|Romance,1987.0
624,474,1198,4.0,Raiders of the Lost Ark,Action|Adventure,1981.0
625,474,1200,3.5,Aliens,Action|Adventure|Horror|Sci-Fi,1986.0
626,474,1201,3.5,"Good, the Bad and the Ugly, The",Action|Adventure|Western,1966.0
627,474,1203,4.0,12 Angry Men,Drama,1957.0
628,567,1203,4.5,12 Angry Men,Drama,1957.0
629,474,1204,4.0,Lawrence of Arabia,Adventure|Drama|War,1962.0
630,474,1206,3.5,"Clockwork Orange, A",Crime|Drama|Sci-Fi|Thriller,1971.0
631,474,1207,4.0,To Kill a Mockingbird,Drama,1962.0
632,474,1208,3.5,Apocalypse Now,Action|Drama|War,1979.0
633,474,1209,3.5,Once Upon a Time in the West,Action|Drama|Western,1968.0
634,474,1210,4.0,Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Sci-Fi,1983.0
635,474,1212,4.0,"Third Man, The",Film-Noir|Mystery|Thriller,1949.0
636,474,1213,3.5,Goodfellas,Crime|Drama,1990.0
637,474,1214,4.0,Alien,Horror|Sci-Fi,1979.0
638,474,1217,4.0,Ran,Drama|War,1985.0
639,474,1220,3.0,"Blues Brothers, The",Action|Comedy|Musical,1980.0
640,474,1222,4.0,Full Metal Jacket,Drama|War,1987.0
641,477,1222,5.0,Full Metal Jacket,Drama|War,1987.0
642,474,1223,4.5,"Grand Day Out with Wallace and Gromit, A",Adventure|Animation|Children|Comedy|Sci-Fi,1989.0
643,474,1224,4.0,Henry V,Action|Drama|Romance|War,1989.0
644,474,1225,4.5,Amadeus,Drama,1984.0
645,474,1228,3.0,Raging Bull,Drama,1980.0
646,474,1230,4.0,Annie Hall,Comedy|Romance,1977.0
647,474,1231,4.0,"Right Stuff, The",Drama,1983.0
648,474,1233,3.5,"Boot, Das",Action|Drama|War,1981.0
649,474,1234,4.0,"Sting, The",Comedy|Crime,1973.0
650,474,1235,4.0,Harold and Maude,Comedy|Drama|Romance,1971.0
651,474,1237,2.5,"Seventh Seal, The",Drama,1957.0
652,567,1237,3.5,"Seventh Seal, The",Drama,1957.0
653,474,1240,4.0,"Terminator, The",Action|Sci-Fi|Thriller,1984.0
654,474,1242,4.5,Glory,Drama|War,1989.0
655,474,1243,4.0,Rosencrantz and Guildenstern Are Dead,Comedy|Drama,1990.0
656,474,1244,3.5,Manhattan,Comedy|Drama|Romance,1979.0
657,474,1245,3.0,Miller's Crossing,Crime|Drama|Film-Noir|Thriller,1990.0
658,474,1247,5.0,"Graduate, The",Comedy|Drama|Romance,1967.0
659,474,1249,3.5,"Femme Nikita, La",Action|Crime|Romance|Thriller,1990.0
660,474,1250,4.0,"Bridge on the River Kwai, The",Adventure|Drama|War,1957.0
661,474,1252,4.0,Chinatown,Crime|Film-Noir|Mystery|Thriller,1974.0
662,474,1253,4.0,"Day the Earth Stood Still, The",Drama|Sci-Fi|Thriller,1951.0
663,474,1254,4.5,"Treasure of the Sierra Madre, The",Action|Adventure|Drama|Western,1948.0
664,474,1257,3.0,Better Off Dead...,Comedy|Romance,1985.0
665,474,1259,4.0,Stand by Me,Adventure|Drama,1986.0
666,474,1260,4.0,M,Crime|Film-Noir|Thriller,1931.0
667,567,1260,4.0,M,Crime|Film-Noir|Thriller,1931.0
668,474,1262,4.0,"Great Escape, The",Action|Adventure|Drama|War,1963.0
669,474,1263,3.0,"Deer Hunter, The",Drama|War,1978.0
670,474,1266,4.0,Unforgiven,Drama|Western,1992.0
671,474,1267,4.0,"Manchurian Candidate, The",Crime|Thriller|War,1962.0
672,474,1269,3.5,Arsenic and Old Lace,Comedy|Mystery|Thriller,1944.0
673,474,1270,4.5,Back to the Future,Adventure|Comedy|Sci-Fi,1985.0
674,474,1272,4.0,Patton,Drama|War,1970.0
675,474,1276,3.5,Cool Hand Luke,Drama,1967.0
676,474,1278,4.0,Young Frankenstein,Comedy|Fantasy,1974.0
677,474,1281,4.0,"Great Dictator, The",Comedy|Drama|War,1940.0
678,474,1282,3.0,Fantasia,Animation|Children|Fantasy|Musical,1940.0
679,474,1283,3.5,High Noon,Drama|Western,1952.0
680,474,1284,3.5,"Big Sleep, The",Crime|Film-Noir|Mystery,1946.0
681,474,1285,4.0,Heathers,Comedy,1989.0
682,474,1291,4.0,Indiana Jones and the Last Crusade,Action|Adventure,1989.0
683,474,1292,4.0,Being There,Comedy|Drama,1979.0
684,474,1293,4.0,Gandhi,Drama,1982.0
685,474,1296,4.0,"Room with a View, A",Drama|Romance,1986.0
686,474,1299,3.5,"Killing Fields, The",Drama|War,1984.0
687,474,1301,3.5,Forbidden Planet,Drama|Sci-Fi,1956.0
688,474,1302,3.5,Field of Dreams,Children|Drama|Fantasy,1989.0
689,474,1303,4.0,"Man Who Would Be King, The",Adventure|Drama,1975.0
690,474,1304,3.5,Butch Cassidy and the Sundance Kid,Action|Western,1969.0
691,474,1307,5.0,When Harry Met Sally...,Comedy|Romance,1989.0
692,474,1333,4.5,"Birds, The",Horror|Thriller,1963.0
693,474,1344,4.5,Cape Fear,Crime|Drama|Thriller,1962.0
694,474,1345,3.5,Carrie,Drama|Fantasy|Horror|Thriller,1976.0
695,474,1348,2.5,Nosferatu,Horror,1922.0
696,474,1350,4.0,"Omen, The",Horror|Mystery|Thriller,1976.0
697,474,1353,4.5,"Mirror Has Two Faces, The",Comedy|Drama|Romance,1996.0
698,474,1354,4.5,Breaking the Waves,Drama|Mystery,1996.0
699,474,1356,5.0,Star Trek: First Contact,Action|Adventure|Sci-Fi|Thriller,1996.0
700,474,1358,4.5,Sling Blade,Drama,1996.0
701,474,1363,2.5,"Preacher's Wife, The",Drama,1996.0
702,474,1366,4.0,"Crucible, The",Drama,1996.0
703,474,1367,2.0,101 Dalmatians,Adventure|Children|Comedy,1996.0
704,474,1372,4.5,Star Trek VI: The Undiscovered Country,Action|Mystery|Sci-Fi,1991.0
705,474,1374,4.0,Star Trek II: The Wrath of Khan,Action|Adventure|Sci-Fi|Thriller,1982.0
706,474,1376,4.0,Star Trek IV: The Voyage Home,Adventure|Comedy|Sci-Fi,1986.0
707,474,1377,2.0,Batman Returns,Action|Crime,1992.0
708,474,1380,4.0,Grease,Comedy|Musical|Romance,1978.0
709,474,1381,2.0,Grease 2,Comedy|Musical|Romance,1982.0
710,474,1387,4.5,Jaws,Action|Horror,1975.0
711,474,1389,1.5,Jaws 3-D,Action|Horror,1983.0
712,474,1393,4.5,Jerry Maguire,Drama|Romance,1996.0
713,474,1394,4.5,Raising Arizona,Comedy,1987.0
714,474,1396,4.0,Sneakers,Action|Comedy|Crime|Drama|Sci-Fi,1992.0
715,474,1398,2.5,In Love and War,Romance|War,1996.0
716,474,1407,4.0,Scream,Comedy|Horror|Mystery|Thriller,1996.0
717,474,1408,4.0,"Last of the Mohicans, The",Action|Romance|War|Western,1992.0
718,474,1411,4.0,Hamlet,Crime|Drama|Romance,1996.0
719,474,1413,4.5,"Whole Wide World, The",Drama,1996.0
720,474,1416,2.0,Evita,Drama|Musical,1996.0
721,474,1423,4.0,Hearts and Minds,Drama,1996.0
722,474,1441,3.0,Benny & Joon,Comedy|Romance,1993.0
723,474,1449,4.0,Waiting for Guffman,Comedy,1996.0
724,474,1466,4.0,Donnie Brasco,Crime|Drama,1997.0
725,474,1474,2.0,Jungle2Jungle,Children|Comedy,1997.0
726,474,1485,3.0,Liar Liar,Comedy,1997.0
727,474,1496,4.0,Anna Karenina,Drama|Romance,1997.0
728,474,1500,4.0,Grosse Pointe Blank,Comedy|Crime|Romance,1997.0
729,474,1513,3.0,Romy and Michele's High School Reunion,Comedy,1997.0
730,474,1537,4.0,Shall We Dance?,Comedy|Drama|Romance,1996.0
731,474,1544,1.0,"Lost World: Jurassic Park, The",Action|Adventure|Sci-Fi|Thriller,1997.0
732,474,1545,4.0,Ponette,Drama,1996.0
733,474,1569,4.0,My Best Friend's Wedding,Comedy|Romance,1997.0
734,474,1573,4.5,Face/Off,Action|Crime|Drama|Thriller,1997.0
735,474,1580,4.5,Men in Black,Action|Comedy|Sci-Fi,1997.0
736,474,1586,2.0,G.I. Jane,Action|Drama,1997.0
737,474,1608,3.0,Air Force One,Action|Thriller,1997.0
738,474,1610,4.0,"Hunt for Red October, The",Action|Adventure|Thriller,1990.0
739,474,1617,5.0,L.A. Confidential,Crime|Film-Noir|Mystery|Thriller,1997.0
740,474,1635,4.0,"Ice Storm, The",Drama,1997.0
741,474,1643,3.0,Mrs. Brown,Drama|Romance,1997.0
742,474,1645,2.0,The Devil's Advocate,Drama|Mystery|Thriller,1997.0
743,474,1650,4.0,Washington Square,Drama,1997.0
744,474,1653,4.5,Gattaca,Drama|Sci-Fi|Thriller,1997.0
745,567,1653,3.0,Gattaca,Drama|Sci-Fi|Thriller,1997.0
746,474,1663,3.0,Stripes,Comedy|War,1981.0
747,474,1674,4.0,Witness,Drama|Romance|Thriller,1985.0
748,474,1680,4.0,Sliding Doors,Drama|Romance,1998.0
749,474,1682,4.5,"Truman Show, The",Comedy|Drama|Sci-Fi,1998.0
750,474,1683,4.5,"Wings of the Dove, The",Drama|Romance,1997.0
751,474,1711,2.0,Midnight in the Garden of Good and Evil,Crime|Drama|Mystery,1997.0
752,474,1717,4.0,Scream 2,Comedy|Horror|Mystery|Thriller,1997.0
753,474,1719,4.0,"Sweet Hereafter, The",Drama,1997.0
754,474,1721,4.0,Titanic,Drama|Romance,1997.0
755,537,1721,3.0,Titanic,Drama|Romance,1997.0
756,474,1732,3.5,"Big Lebowski, The",Comedy|Crime,1998.0
757,599,1732,5.0,"Big Lebowski, The",Comedy|Crime,1998.0
758,474,1735,2.0,Great Expectations,Drama|Romance,1998.0
759,474,1748,4.0,Dark City,Adventure|Film-Noir|Sci-Fi|Thriller,1998.0
760,474,1777,4.5,"Wedding Singer, The",Comedy|Romance,1998.0
761,474,1797,4.0,Everest,Documentary|IMAX,1998.0
762,474,1810,2.5,Primary Colors,Comedy|Drama,1998.0
