,userId,movieId,timestamp,tag,rating,title,genres,imdbId,tmdbId
337,424,68157,1457844571,black comedy|Brad Pitt|Christoph Waltz|Quentin Tarantino|satire,4.5,Inglourious Basterds (2009),Action|Drama|War,361748,16869.0
338,424,74458,1457843075,insanity|Leonardo DiCaprio|Martin Scorsese|plot twist|psychological|Psychological Thriller|thought-provoking,5.0,Shutter Island (2010),Drama|Mystery|Thriller,1130884,11324.0
339,424,79132,1457844887,action|alternate reality|Leonardo DiCaprio|sci-fi|thought-provoking|visually appealing,2.5,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666,27205.0
340,477,79132,1280608200,dreamlike|surreal|visually appealing,4.5,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666,27205.0
341,537,79132,1424140067,big budget|clever|complicated|dead wife|great soundtrack|heist|intellectual|mindfuck|philosophy|psychological|psychology|suspense|thought-provoking,5.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666,27205.0
342,567,79132,1525287376,cerebral|dreamlike|philosophy|thought-provoking,3.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666,27205.0
343,424,81591,1457845648,alter ego|atmospheric|creepy|horror|obsession|surreal,3.5,Black Swan (2010),Drama|Thriller,947798,44214.0
344,424,102903,1457845605,illusions|overcomplicated|predictable|stupid ending,1.5,Now You See Me (2013),Crime|Mystery|Thriller,1670345,75656.0
345,424,104879,1457846344,absorbing|acting|atmospheric|Hugh Jackman|Jake Gyllenhaal|morality|mystery|thriller,5.0,Prisoners (2013),Drama|Mystery|Thriller,1392214,146233.0
346,424,106100,1457845909,Jared Leto|social commentary|uplifting,4.0,Dallas Buyers Club (2013),Drama,790636,152532.0
347,424,112515,1457843209,atmospheric|dark|Metaphorical|psychological,4.5,"Babadook, The (2014)",Drama|Horror|Thriller,2321549,242224.0
348,424,112556,1457845179,annoying|Stupid ending,1.0,Gone Girl (2014),Drama|Thriller,2267998,210577.0
349,435,58559,1366676030,psychology|superhero,5.0,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,468569,155.0
350,567,58559,1525285588,dark|gritty,4.0,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,468569,155.0
351,439,5952,1436944011,Myth,4.0,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261,121.0
352,474,5952,1046809381,Tolkein,5.0,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261,121.0
353,439,98809,1436944067,Action|Myth,3.5,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,903624,49051.0
354,462,152711,1455645862,Cambodia|crime|human rights|murder|procedural,5.0,Who Killed Chea Vichea? (2010),Documentary,1276121,148184.0
355,474,5,1053021982,pregnancy|remake,1.5,Father of the Bride Part II (1995),Comedy,113041,11862.0
356,474,7,978576381,remake,3.0,Sabrina (1995),Comedy|Romance,114319,11860.0
357,474,11,1053021437,politics|president,2.5,"American President, The (1995)",Comedy|Drama|Romance,112346,9087.0
358,474,14,1120827247,politics|president,3.0,Nixon (1995),Drama,113987,10858.0
359,474,16,1088426731,Mafia,4.0,Casino (1995),Crime|Drama,112641,524.0
360,474,17,974668666,Jane Austen,5.0,Sense and Sensibility (1995),Drama|Romance,114388,4584.0
361,474,21,1119232784,Hollywood,4.0,Get Shorty (1995),Comedy|Crime|Thriller,113161,8012.0
362,474,22,1046896006,serial killer,3.0,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller,112722,1710.0
363,474,25,1127143175,alcoholism,3.5,Leaving Las Vegas (1995),Drama|Romance,113627,451.0
364,474,26,1136942664,Shakespeare,3.5,Othello (1995),Drama,114057,16420.0
365,474,28,1165540007,In Netflix queue|Jane Austen,4.5,Persuasion (1995),Drama|Romance,114117,17015.0
366,474,29,1053021379,kidnapping,3.5,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi,112682,902.0
367,474,31,1060105936,high school|teacher,3.0,Dangerous Minds (1995),Drama,112792,9909.0
368,474,34,1081177349,Animal movie|pigs,4.5,Babe (1995),Children|Drama,112431,9598.0
369,477,34,1200939719,villain nonexistent or not needed for good story,4.0,Babe (1995),Children|Drama,112431,9598.0
370,474,36,979180034,death penalty|Nun,5.0,Dead Man Walking (1995),Crime|Drama,112818,687.0
371,474,38,1089387538,twins,1.0,It Takes Two (1995),Children|Comedy,113442,33689.0
372,474,41,1089386983,Shakespeare,3.5,Richard III (1995),Drama|War,114279,31174.0
373,474,43,1081177921,England,3.5,Restoration (1995),Drama,114272,35196.0
374,474,45,1014924369,Journalism,4.0,To Die For (1995),Comedy|Drama|Thriller,114681,577.0
375,474,46,1081178156,wedding,3.0,How to Make an American Quilt (1995),Drama|Romance,113347,11861.0
376,474,52,1004131663,adoption|prostitution,4.0,Mighty Aphrodite (1995),Comedy|Drama|Romance,113819,11448.0
377,474,58,1126533613,writing,3.5,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance,110877,11010.0
378,474,62,1053021366,music,2.5,Mr. Holland's Opus (1995),Drama,113862,2054.0
379,474,92,1087832141,Jekyll and Hyde,3.5,Mary Reilly (1996),Drama|Horror|Thriller,117002,9095.0
380,474,96,1053020997,theater,3.5,In the Bleak Midwinter (1995),Comedy|Drama,113403,40154.0
381,474,101,1081862489,crime,3.5,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,115734,13685.0
382,567,101,1525287210,off-beat comedy|quirky,3.0,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,115734,13685.0
383,474,107,1046886514,muppets,3.0,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,117110,10874.0
384,474,111,994819405,assassination,4.0,Taxi Driver (1976),Crime|Drama|Thriller,75314,103.0
385,474,116,1053021622,Holocaust,3.5,Anne Frank Remembered (1995),Documentary,112373,51352.0
386,474,122,974669063,dating,1.0,Boomerang (1992),Comedy|Romance,103859,11066.0
387,474,140,1053021739,journalism,2.5,Up Close and Personal (1996),Drama|Romance,118055,9302.0
388,474,150,1100119714,moon|NASA|space,4.5,Apollo 13 (1995),Adventure|Drama|IMAX,112384,568.0
389,474,153,1046881303,superhero,3.0,Batman Forever (1995),Action|Adventure|Comedy|Crime,112462,414.0
390,474,160,1047055195,Michael Crichton,1.0,Congo (1995),Action|Adventure|Mystery|Sci-Fi,112715,10329.0
391,474,161,1053020992,submarine,3.5,Crimson Tide (1995),Drama|Thriller|War,112740,8963.0
392,474,162,1150143102,In Netflix queue,3.5,Crumb (1994),Documentary,109508,26564.0
393,474,185,1069686436,computers,3.0,"Net, The (1995)",Action|Crime|Thriller,113957,1642.0
394,474,199,1107193580,Made me cry,4.5,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,58450,5967.0
395,474,215,1087158195,generation X,3.5,Before Sunrise (1995),Drama|Romance,112471,76.0
396,474,216,1072654034,school,1.0,Billy Madison (1995),Comedy,112508,11017.0
397,477,216,1200946408,Adam Sandler|stop looking at me swan,4.0,Billy Madison (1995),Comedy,112508,11017.0
398,474,222,974669033,Ireland,4.0,Circle of Friends (1995),Drama|Romance,112679,22625.0
399,474,224,1100292192,mental illness|psychology,3.5,Don Juan DeMarco (1995),Comedy|Drama|Romance,112883,1909.0
400,474,230,1100292191,Stephen King,3.5,Dolores Claiborne (1995),Drama|Thriller,109642,11929.0
401,474,232,1181348325,In Netflix queue,4.0,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,111797,10451.0
402,474,235,1083589261,movie business,4.0,Ed Wood (1994),Comedy|Drama,109707,522.0
403,474,237,1053021443,basketball|France|infertility,3.5,Forget Paris (1995),Comedy|Romance,113097,10525.0
404,474,246,1079359162,basketball,4.0,Hoop Dreams (1994),Documentary,110057,14275.0
405,474,247,1054557462,Australia,4.0,Heavenly Creatures (1994),Crime|Drama,110005,1024.0
406,474,249,974669033,Beethoven,4.0,Immortal Beloved (1994),Drama|Romance,110116,13701.0
407,474,252,1046887638,Einstein,2.0,I.Q. (1994),Comedy|Romance,110099,11777.0
408,474,257,1047043563,court,3.0,Just Cause (1995),Mystery|Thriller,113501,9061.0
409,474,261,979180620,Louisa May Alcott,4.0,Little Women (1994),Drama,110367,9587.0
410,474,262,979180182,England|Girl Power|India,4.0,"Little Princess, A (1995)",Children|Drama,113670,19101.0
411,474,272,1104518799,England|mental illness,3.5,"Madness of King George, The (1994)",Comedy|Drama,110428,11318.0
412,474,277,975173058,Christmas,2.0,Miracle on 34th Street (1994),Drama,110527,10510.0
413,474,280,1004131763,prison,3.0,Murder in the First (1995),Drama|Thriller,113870,8438.0
414,474,282,1060105525,disability|twins,3.0,Nell (1994),Drama,110638,1945.0
415,474,300,979180247,TV,4.0,Quiz Show (1994),Drama,110932,11450.0
416,474,307,1100119745,Death,4.5,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,108394,108.0
417,474,308,1054071868,marriage,4.0,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,111507,109.0
418,567,308,1525287779,cynical,2.5,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,111507,109.0
419,474,316,1053021158,time travel,3.5,Stargate (1994),Action|Adventure|Sci-Fi,111282,2164.0
420,474,317,1046886834,Christmas,2.0,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070,11395.0
421,474,318,979179840,prison|Stephen King|wrongful imprisonment,5.0,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278.0
422,477,318,1200939396,Morgan Freeman,5.0,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278.0
423,474,329,1047054391,Enterprise,4.0,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193.0
424,474,337,979180118,mental illness,4.0,What's Eating Gilbert Grape (1993),Drama,108550,1587.0
425,474,338,1060106290,serial killer,3.0,Virtuosity (1995),Action|Sci-Fi|Thriller,114857,9271.0
426,474,339,1089386991,coma,3.5,While You Were Sleeping (1995),Comedy|Romance,114924,2064.0
427,474,342,1087832621,Australia|weddings,3.5,Muriel's Wedding (1994),Comedy,110598,236.0
428,474,345,1053434098,cross dressing|men in drag|remade,3.5,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,109045,2759.0
429,474,349,974667484,Tom Clancy,3.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444,9331.0
430,474,350,1047043549,John Grisham,3.0,"Client, The (1994)",Drama|Mystery|Thriller,109446,10731.0
431,474,351,1047054878,interracial romance,2.0,"Corrina, Corrina (1994)",Comedy|Drama|Romance,109484,10464.0
432,474,356,1100292489,shrimp|Vietnam,3.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,13.0
433,533,356,1424753674,bubba gump shrimp|lieutenant dan|stupid is as stupid does,5.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,13.0
434,567,356,1525287534,bittersweet|emotional|heartwarming|touching,3.0,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,13.0
435,474,357,1136942702,wedding,3.0,Four Weddings and a Funeral (1994),Comedy|Romance,109831,712.0
436,474,361,1081178028,gambling,3.5,It Could Happen to You (1994),Comedy|Drama|Romance,110167,10660.0
437,474,371,1046887485,journalism,3.0,"Paper, The (1994)",Comedy|Drama,110771,12280.0
438,474,377,974667447,bus,4.0,Speed (1994),Action|Romance|Thriller,111257,1637.0
439,474,380,974667484,spies,4.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503,36955.0
440,474,381,1087832502,alcoholism,2.5,When a Man Loves a Woman (1994),Drama|Romance,111693,10449.0
441,474,412,975173511,Edith Wharton,4.0,"Age of Innocence, The (1993)",Drama,106226,10436.0
442,474,421,1121262725,horses,3.5,Black Beauty (1994),Adventure|Children|Drama,109279,14522.0
443,474,425,1089386945,mental illness|Oscar (Best Actress),3.5,Blue Sky (1994),Drama|Romance,109306,57834.0
444,474,440,1053021228,President,4.5,Dave (1993),Comedy|Romance,106673,11566.0
445,474,454,1060105268,John Grisham,4.0,"Firm, The (1993)",Drama|Thriller,106918,37233.0
446,474,457,974667331,based on a TV show,5.0,"Fugitive, The (1993)",Thriller,106977,5503.0
447,474,471,974668858,hula hoop,3.0,"Hudsucker Proxy, The (1994)",Comedy,110074,11934.0
448,474,474,1060702760,assassination,3.5,In the Line of Fire (1993),Action|Thriller,107206,9386.0
449,474,475,1123258243,Ireland,4.0,In the Name of the Father (1993),Drama,107207,7984.0
450,474,477,1053021161,biopic,3.5,What's Love Got to Do with It? (1993),Drama|Musical,108551,15765.0
451,474,480,1100119725,Dinosaur,4.5,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290,329.0
452,474,488,1047569232,Japan|sexuality,3.0,M. Butterfly (1993),Drama|Romance,107468,1413.0
453,474,497,974668666,Shakespeare,5.0,Much Ado About Nothing (1993),Comedy|Romance,107616,11971.0
454,474,500,1053021883,cross dressing|divorce|men in drag,2.5,Mrs. Doubtfire (1993),Comedy|Drama,107614,788.0
455,474,508,1047054679,AIDs,3.0,Philadelphia (1993),Drama,107818,9800.0
456,474,513,1068213691,radio|show business,3.5,Radioland Murders (1994),Comedy|Mystery|Romance,110939,22588.0
457,474,515,975173710,Butler|Housekeeper,5.0,"Remains of the Day, The (1993)",Drama|Romance,107943,1245.0
458,474,516,1046887453,military,2.0,Renaissance Man (1994),Comedy|Drama,110971,11858.0
459,474,522,1129579501,Australia|racism|violence,3.5,Romper Stomper (1992),Action|Drama,105275,10412.0
460,474,524,1053021512,football,2.5,Rudy (1993),Drama,108002,14534.0
461,474,527,979179823,Holocaust,5.0,Schindler's List (1993),Drama|War,108052,424.0
462,537,527,1424142111,based on a true story|biography|disturbing|holocaust,1.0,Schindler's List (1993),Drama|War,108052,424.0
463,474,529,979180139,chess,4.0,Searching for Bobby Fischer (1993),Drama,108065,14291.0
464,474,534,975173725,C.S. Lewis,5.0,Shadowlands (1993),Drama|Romance,108101,10445.0
465,474,535,1105106592,large cast,4.0,Short Cuts (1993),Drama,108122,695.0
466,474,538,1053021214,race,3.5,Six Degrees of Separation (1993),Drama,108149,23210.0
467,474,539,1100119744,Empire State Building,4.5,Sleepless in Seattle (1993),Comedy|Drama|Romance,108160,858.0
468,474,541,1127688948,robots,3.0,Blade Runner (1982),Action|Sci-Fi|Thriller,83658,78.0
469,477,541,1201158878,androids|artificial intelligence|atmospheric|cyberpunk|future|mindfuck|Philip K. Dick,5.0,Blade Runner (1982),Action|Sci-Fi|Thriller,83658,78.0
470,567,541,1525286579,atmospheric|dreamlike|existentialism|philosophical,3.5,Blade Runner (1982),Action|Sci-Fi|Thriller,83658,78.0
471,474,543,1053020897,beat poetry,4.5,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,108174,10442.0
472,474,551,974666694,Christmas|Halloween,3.0,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,107688,9479.0
473,474,556,1061160965,politics,3.0,"War Room, The (1993)",Documentary,108515,26408.0
474,474,562,1129579373,adolescence,4.0,Welcome to the Dollhouse (1995),Comedy|Drama,114906,11446.0
475,474,586,1046886823,christmas,2.0,Home Alone (1990),Children|Comedy,99785,771.0
476,474,587,979180575,overrated,3.0,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,99653,251.0
477,474,588,978576063,Disney,4.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639,812.0
478,474,590,1100292189,American Indians|Native Americans,3.5,Dances with Wolves (1990),Adventure|Drama|Western,99348,581.0
479,474,592,1002928730,superhero,4.0,Batman (1989),Action|Crime|Thriller,96895,268.0
480,474,593,1087831816,Hannibal Lector,4.5,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926,274.0
481,477,593,1200939621,disturbing|drama|gothic|psychology|suspense,5.0,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926,274.0
482,474,594,983032069,Disney,3.0,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,29583,408.0
483,474,595,1100119595,Disney,5.0,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414,10020.0
484,474,596,1047055015,Disney,2.0,Pinocchio (1940),Animation|Children|Fantasy|Musical,32910,10895.0
485,474,597,974669033,prostitution,4.0,Pretty Woman (1990),Comedy|Romance,100405,114.0
486,474,616,1100292175,Disney,3.5,"Aristocats, The (1970)",Animation|Children,65421,10112.0
487,474,638,1013367353,babies,3.0,Jack and Sarah (1995),Romance,113448,2021.0
488,474,647,988579881,Gulf War,3.0,Courage Under Fire (1996),Action|Crime|Drama|War,115956,10684.0
489,474,648,1053021262,based on a TV show,3.5,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,117060,954.0
490,474,668,1118667178,India,3.5,Song of the Little Road (Pather Panchali) (1955),Drama,48473,5801.0
491,474,670,1119537246,India,4.5,"World of Apu, The (Apur Sansar) (1959)",Drama,52572,896.0
492,474,671,1053021127,spoof,3.5,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,117128,3065.0
493,474,673,1053021728,Bugs Bunny,1.5,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,117705,2300.0
494,474,708,1053020875,Veterinarian,4.5,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,117979,8866.0
495,474,720,1052485296,Aardman,4.0,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,118114,503475.0
496,474,728,1181348043,In Netflix queue,3.5,Cold Comfort Farm (1995),Comedy,112701,32513.0
497,474,733,1100291781,Alcatraz,4.0,"Rock, The (1996)",Action|Adventure|Thriller,117500,9802.0
498,477,733,1241938832,Michael Bay|terrorism,4.0,"Rock, The (1996)",Action|Adventure|Thriller,117500,9802.0
499,474,736,974667817,Disaster,2.0,Twister (1996),Action|Adventure|Romance|Thriller,117998,664.0
500,474,745,1052504886,Aardman,4.0,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,112691,532.0
501,474,748,1060105961,aliens,3.5,"Arrival, The (1996)",Action|Sci-Fi|Thriller,115571,10547.0
502,474,750,1059398628,Atomic bomb,4.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012,935.0
503,477,750,1200939347,black comedy|dark comedy|satire,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012,935.0
504,513,750,1159980351,purity of essence|Slim Pickens,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012,935.0
505,567,750,1525287719,black comedy|dark comedy|Quirky,3.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012,935.0
506,474,780,974667743,aliens,4.0,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,116629,602.0
507,474,805,1002928853,John Grisham,3.0,"Time to Kill, A (1996)",Drama|Thriller,117913,1645.0
508,474,818,1046888085,based on a TV show,3.0,"Very Brady Sequel, A (1996)",Comedy,118073,12606.0
509,474,830,1046887848,adultery,2.0,"First Wives Club, The (1996)",Comedy,116313,2925.0
510,474,832,1047055027,kidnapping,2.0,Ransom (1996),Crime|Thriller,117438,3595.0
511,477,832,1269832640,GIVE ME BACK MY SON!|It was melodramatic and kind of dumb|Mel Gibson,3.0,Ransom (1996),Crime|Thriller,117438,3595.0
512,474,838,974668977,Jane Austen,3.0,Emma (1996),Comedy|Drama|Romance,116191,3573.0
513,474,852,1047055128,golf,2.0,Tin Cup (1996),Comedy|Drama|Romance,117918,10478.0
514,474,858,983033120,Mafia,5.0,"Godfather, The (1972)",Crime|Drama,68646,238.0
515,474,892,974668805,Shakespeare,3.0,Twelfth Night (1996),Comedy|Drama|Romance,117991,44705.0
516,474,898,1077028750,divorce,4.0,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,32904,981.0
517,474,899,1083589280,movie business,4.0,Singin' in the Rain (1952),Comedy|Musical|Romance,45152,872.0
518,474,900,1079963736,France,3.5,"American in Paris, An (1951)",Musical|Romance,43278,2769.0
519,474,902,1053021014,Capote,3.5,Breakfast at Tiffany's (1961),Drama|Romance,54698,164.0
520,474,903,1055190127,falling,4.5,Vertigo (1958),Drama|Mystery|Romance|Thriller,52357,426.0
521,477,903,1200940556,Alfred Hitchcock|Atmospheric|imdb top 250|James Stewart,3.5,Vertigo (1958),Drama|Mystery|Romance|Thriller,52357,426.0
522,474,904,983032310,voyeurism,4.0,Rear Window (1954),Mystery|Thriller,47396,567.0
523,477,904,1200939390,imdb top 250|James Stewart|mystery|photographer|photography,3.5,Rear Window (1954),Mystery|Thriller,47396,567.0
524,474,905,978575711,Screwball,5.0,It Happened One Night (1934),Comedy|Romance,25316,3078.0
525,474,906,983032159,Brooch,5.0,Gaslight (1944),Drama|Thriller,36855,13528.0
526,474,907,1074607299,divorce,3.0,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,25164,28288.0
527,474,908,1089386974,Mount Rushmore,3.5,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,53125,213.0
528,477,908,1200941111,Alfred Hitchcock|imdb top 250,4.0,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,53125,213.0
529,474,909,1046809068,adultery,4.0,"Apartment, The (1960)",Comedy|Drama|Romance,53604,284.0
530,474,910,1076347375,men in drag,4.0,Some Like It Hot (1959),Comedy|Crime,53291,239.0
531,474,911,1100292182,heist,3.5,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,56923,4808.0
532,474,912,983032184,start of a beautiful friendship,5.0,Casablanca (1942),Drama|Romance,34583,289.0
533,474,913,1077546574,statue,4.0,"Maltese Falcon, The (1941)",Film-Noir|Mystery,33870,963.0
534,474,914,1089386238,George Bernard Shaw,4.5,My Fair Lady (1964),Comedy|Drama|Musical|Romance,58385,11113.0
535,474,915,983032398,rich guy - poor girl,4.0,Sabrina (1954),Comedy|Romance,47437,6620.0
536,474,916,978575711,Italy|royalty,4.0,Roman Holiday (1953),Comedy|Drama|Romance,46250,804.0
537,474,918,1087831778,1900s,3.5,Meet Me in St. Louis (1944),Musical,37059,909.0
538,474,919,1100291792,Dorothy|Toto,4.5,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,32138,630.0
539,474,920,1047054549,Civil War,2.0,Gone with the Wind (1939),Drama|Romance|War,31381,770.0
540,474,921,1087832282,television,3.0,My Favorite Year (1982),Comedy,84370,31044.0
541,474,922,1055439689,movies,4.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,43014,599.0
542,477,922,1245030056,eerie|movie business,4.5,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,43014,599.0
543,474,923,1100119549,Rosebud,4.5,Citizen Kane (1941),Drama|Mystery,33467,15.0
544,474,924,1110994455,Hal|space,4.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0
545,599,924,1498456847,aliens|apes|Arthur C. Clarke|artificial intelligence|atmospheric|cinematography|classic|computer|confusing ending|cult film|Dull|future|futuristic|imdb top 250|masterpiece|meditative|music|mystery|Oscar (Best Effects - Visual Effects)|overrated|philosophical|relaxing|revolutionary|robots|sci-fi|setting:space/space ship|slow|slow paced|soundtrack|space|space travel|spacecraft|Stanley Kubrick|superb soundtrack|surreal|technology|tedious|visual|visually appealing,5.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0
546,474,926,1116517487,Hollywood,4.5,All About Eve (1950),Drama,42192,705.0
547,474,927,1100119644,divorce,4.0,"Women, The (1939)",Comedy,32143,22490.0
548,474,928,983032159,Mrs. DeWinter,5.0,Rebecca (1940),Drama|Mystery|Romance|Thriller,32976,223.0
549,474,929,1140441870,Europe|journalism|war,3.5,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,32484,25670.0
550,474,930,983032159,assassination,4.0,Notorious (1946),Film-Noir|Romance|Thriller,38787,303.0
551,474,931,1129579344,amnesia,3.5,Spellbound (1945),Mystery|Romance|Thriller,38109,4174.0
552,474,934,1060606681,wedding,3.0,Father of the Bride (1950),Comedy,42451,20758.0
553,474,936,1137521219,Cold War|Russia,4.0,Ninotchka (1939),Comedy|Romance,31725,1859.0
554,474,938,1089387375,prostitution,2.5,Gigi (1958),Musical,51658,17281.0
555,474,940,1120355738,swashbuckler,3.5,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,29843,10907.0
556,474,941,1091456369,swashbuckler,3.5,"Mark of Zorro, The (1940)",Adventure,32762,32093.0
557,474,943,1088426742,ghosts,3.5,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,39420,22292.0
558,474,944,1087217719,Shangri-La,4.0,Lost Horizon (1937),Drama,29162,3598.0
559,474,945,1100119798,Astaire and Rogers,4.5,Top Hat (1935),Comedy|Musical|Romance,27125,3080.0
560,474,947,1137521088,butler|homeless|screwball,3.5,My Man Godfrey (1936),Comedy|Romance,28010,13562.0
561,474,948,1087831540,oil,4.0,Giant (1956),Drama|Romance|Western,49261,1712.0
562,474,950,1143998585,Nick and Nora Charles,4.0,"Thin Man, The (1934)",Comedy|Crime,25878,3529.0
563,474,951,1100119780,Screwball,4.5,His Girl Friday (1940),Comedy|Romance,32599,3085.0
564,474,952,1089386622,race,3.0,Around the World in 80 Days (1956),Adventure|Comedy,48960,2897.0
565,474,953,1100292234,Christmas,3.5,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,38650,1585.0
566,474,954,1053020968,Politics,4.5,Mr. Smith Goes to Washington (1939),Drama,31679,3083.0
567,474,955,1087831602,leopard|screwball,4.0,Bringing Up Baby (1938),Comedy|Romance,29947,900.0
568,474,956,1101737024,adoption,4.0,Penny Serenade (1941),Drama|Romance,34012,43795.0
569,474,965,1130961711,fugitive,4.0,"39 Steps, The (1935)",Drama|Mystery|Thriller,26029,260.0
570,474,968,1100291775,zombies,4.0,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,63350,10331.0
571,474,969,983032364,missionary,5.0,"African Queen, The (1951)",Adventure|Comedy|Romance|War,43265,488.0
572,474,970,1096471043,crime,3.5,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,46414,22733.0
573,474,971,1087831992,Tennessee Williams,3.5,Cat on a Hot Tin Roof (1958),Drama,51459,261.0
574,474,973,1084982148,journalism,3.5,Meet John Doe (1941),Comedy|Drama,33891,32574.0
575,474,976,1100269624,Hemingway,3.0,"Farewell to Arms, A (1932)",Romance|War,22879,22649.0
576,474,986,979180335,Animal movie,4.0,Fly Away Home (1996),Adventure|Children,116329,11076.0
577,474,991,1060105177,Ireland,3.0,Michael Collins (1996),Drama,117039,1770.0
578,474,994,1129579365,food,3.5,Big Night (1996),Comedy|Drama,115678,18203.0
579,474,1006,1071595945,death penalty|John Grisham,3.5,"Chamber, The (1996)",Drama,115862,6346.0
580,474,1010,983032872,Disney|race,3.0,"Love Bug, The (1969)",Children|Comedy,64603,14136.0
581,474,1013,1047054662,twins,3.0,"Parent Trap, The (1961)",Children|Comedy|Romance,55277,19186.0
582,474,1022,1047054285,Disney,4.0,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,42332,11224.0
583,474,1025,983032763,Disney|King Arthur,3.0,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,57546,9078.0
584,474,1028,978575945,Disney|nanny,3.0,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,58331,433.0
585,474,1029,983032230,Disney,3.0,Dumbo (1941),Animation|Children|Drama|Musical,33563,11360.0
586,474,1030,1046886529,Disney,2.0,Pete's Dragon (1977),Adventure|Animation|Children|Musical,76538,11114.0
